STARFIRE_INCIDENT_ID,INCIDENT_DATETIME,INCIDENT_BOROUGH
16,11/7/2016,RICHMOND / STATEN ISLAND
4,4/23/2012,RICHMOND / STATEN ISLAND
9,5/23/2014,RICHMOND / STATEN ISLAND
41,3/10/2019,QUEENS
24,12/19/2006,BRONX
24,10/6/2010,QUEENS
46,8/14/2009,BROOKLYN
23,12/3/2013,MANHATTAN
7,1/23/2013,RICHMOND / STATEN ISLAND
41,11/6/2007,BROOKLYN
5,3/11/2009,RICHMOND / STATEN ISLAND
4,4/16/2021,RICHMOND / STATEN ISLAND
19,4/13/2011,QUEENS
6,10/17/2014,RICHMOND / STATEN ISLAND
26,5/28/2008,MANHATTAN
20,1/18/2014,QUEENS
31,4/26/2019,BROOKLYN
27,10/3/2018,QUEENS
23,11/7/2018,BROOKLYN
29,6/2/2021,BROOKLYN
27,7/14/2008,MANHATTAN
27,5/6/2020,BROOKLYN
27,1/6/2017,QUEENS
25,5/6/2020,BRONX
21,9/19/2019,QUEENS
49,12/8/2007,BROOKLYN
20,5/17/2006,BRONX
6,6/6/2013,RICHMOND / STATEN ISLAND
24,6/29/2015,MANHATTAN
10,3/17/2012,RICHMOND / STATEN ISLAND
29,4/28/2011,QUEENS
22,5/17/2008,MANHATTAN
36,7/15/2005,BROOKLYN
23,2/28/2015,BRONX
6,3/30/2009,RICHMOND / STATEN ISLAND
29,1/24/2008,QUEENS
5,6/25/2006,RICHMOND / STATEN ISLAND
20,4/20/2016,QUEENS
21,5/7/2020,QUEENS
17,2/1/2018,QUEENS
25,1/24/2013,MANHATTAN
17,6/14/2010,QUEENS
35,5/9/2021,QUEENS
32,11/4/2012,BROOKLYN
34,9/9/2008,BROOKLYN
24,1/20/2015,MANHATTAN
17,11/26/2009,RICHMOND / STATEN ISLAND
10,5/7/2020,RICHMOND / STATEN ISLAND
4,8/15/2009,RICHMOND / STATEN ISLAND
32,12/16/2011,QUEENS
25,10/24/2007,MANHATTAN
95,11/28/2019,BROOKLYN
29,5/7/2020,BROOKLYN
45,4/4/2019,BROOKLYN
32,1/7/2016,QUEENS
43,3/3/2015,MANHATTAN
24,9/24/2011,BRONX
26,11/10/2011,MANHATTAN
32,4/18/2019,BROOKLYN
22,2/20/2005,QUEENS
7,9/28/2006,RICHMOND / STATEN ISLAND
29,2/3/2008,MANHATTAN
28,10/23/2006,MANHATTAN
5,2/11/2006,RICHMOND / STATEN ISLAND
20,9/19/2018,BRONX
30,8/4/2008,QUEENS
6,1/26/2010,RICHMOND / STATEN ISLAND
36,8/18/2017,BROOKLYN
53,2/18/2007,BROOKLYN
24,5/25/2019,MANHATTAN
24,11/19/2005,BRONX
26,5/24/2005,QUEENS
29,4/21/2008,MANHATTAN
22,12/13/2007,BRONX
45,4/13/2010,BROOKLYN
28,5/7/2020,BRONX
2,9/19/2018,RICHMOND / STATEN ISLAND
27,9/29/2017,BRONX
37,9/12/2009,BROOKLYN
28,6/9/2016,QUEENS
13,5/27/2009,BRONX
32,7/26/2010,QUEENS
13,4/27/2018,BRONX
32,12/28/2007,MANHATTAN
41,3/26/2006,MANHATTAN
25,9/15/2018,QUEENS
5,7/2/2014,RICHMOND / STATEN ISLAND
26,5/7/2020,MANHATTAN
41,5/4/2005,BROOKLYN
14,5/8/2020,QUEENS
15,4/15/2012,QUEENS
39,5/8/2020,BROOKLYN
3,9/27/2019,RICHMOND / STATEN ISLAND
34,11/6/2013,BROOKLYN
29,1/22/2019,QUEENS
25,5/20/2005,BRONX
39,8/24/2015,BROOKLYN
27,3/18/2017,BRONX
29,12/5/2018,BRONX
24,10/29/2011,QUEENS
16,12/17/2012,MANHATTAN
7,10/6/2019,RICHMOND / STATEN ISLAND
34,2/11/2012,BROOKLYN
38,7/16/2019,BROOKLYN
20,8/12/2008,MANHATTAN
23,1/15/2017,QUEENS
24,2/17/2006,BRONX
35,1/4/2005,BROOKLYN
29,2/4/2017,MANHATTAN
28,10/1/2012,MANHATTAN
14,10/3/2014,QUEENS
3,5/8/2020,RICHMOND / STATEN ISLAND
11,10/10/2010,RICHMOND / STATEN ISLAND
12,5/1/2010,RICHMOND / STATEN ISLAND
36,7/30/2011,BROOKLYN
13,7/3/2007,RICHMOND / STATEN ISLAND
38,9/5/2009,BROOKLYN
19,11/21/2008,QUEENS
32,11/14/2009,BROOKLYN
6,11/2/2019,RICHMOND / STATEN ISLAND
19,5/8/2020,BRONX
3,2/20/2014,RICHMOND / STATEN ISLAND
30,8/5/2016,MANHATTAN
18,9/26/2012,MANHATTAN
27,9/16/2009,BRONX
15,2/23/2016,QUEENS
34,3/9/2007,MANHATTAN
18,8/22/2016,QUEENS
22,6/20/2018,BROOKLYN
23,11/13/2014,QUEENS
3,1/6/2019,RICHMOND / STATEN ISLAND
30,8/9/2009,BRONX
3,7/6/2006,RICHMOND / STATEN ISLAND
23,5/13/2006,BRONX
2,1/15/2009,RICHMOND / STATEN ISLAND
24,4/2/2013,MANHATTAN
7,3/13/2006,RICHMOND / STATEN ISLAND
34,6/12/2019,BROOKLYN
23,7/29/2007,QUEENS
19,11/20/2010,BRONX
4,5/29/2013,RICHMOND / STATEN ISLAND
4,1/29/2021,RICHMOND / STATEN ISLAND
5,5/24/2016,RICHMOND / STATEN ISLAND
8,1/1/2005,RICHMOND / STATEN ISLAND
26,8/12/2011,BRONX
22,1/6/2013,QUEENS
18,5/8/2020,MANHATTAN
18,5/28/2021,QUEENS
4,8/24/2013,RICHMOND / STATEN ISLAND
27,12/13/2014,BRONX
28,6/7/2012,BROOKLYN
22,8/21/2007,BROOKLYN
35,11/6/2015,BROOKLYN
16,7/15/2015,QUEENS
37,6/14/2010,BROOKLYN
38,4/4/2010,BROOKLYN
15,11/12/2013,QUEENS
10,5/11/2016,RICHMOND / STATEN ISLAND
5,1/31/2007,RICHMOND / STATEN ISLAND
22,3/12/2016,BRONX
28,10/3/2011,MANHATTAN
22,1/20/2014,MANHATTAN
5,4/1/2009,RICHMOND / STATEN ISLAND
4,3/6/2018,RICHMOND / STATEN ISLAND
19,8/19/2007,MANHATTAN
10,4/11/2007,RICHMOND / STATEN ISLAND
30,3/28/2018,BRONX
3,5/23/2019,RICHMOND / STATEN ISLAND
38,11/11/2018,BROOKLYN
31,4/24/2012,BROOKLYN
6,12/20/2017,RICHMOND / STATEN ISLAND
35,10/27/2008,BROOKLYN
39,6/12/2017,BRONX
17,1/17/2006,BRONX
22,1/21/2016,BRONX
25,4/22/2011,MANHATTAN
30,1/26/2019,QUEENS
33,4/26/2009,QUEENS
22,5/20/2012,BRONX
27,8/14/2007,MANHATTAN
44,6/6/2005,BROOKLYN
15,5/9/2020,MANHATTAN
23,10/12/2010,BRONX
17,8/1/2011,QUEENS
18,7/28/2015,QUEENS
9,8/28/2015,RICHMOND / STATEN ISLAND
30,10/1/2010,QUEENS
82,12/17/2016,BROOKLYN
44,5/15/2010,BROOKLYN
33,2/20/2014,MANHATTAN
24,6/27/2011,MANHATTAN
25,9/9/2006,MANHATTAN
35,6/18/2016,BROOKLYN
29,3/1/2016,MANHATTAN
17,4/15/2021,MANHATTAN
5,9/14/2012,RICHMOND / STATEN ISLAND
43,9/2/2005,MANHATTAN
8,5/13/2019,MANHATTAN
9,11/30/2005,RICHMOND / STATEN ISLAND
100,1/9/2017,BROOKLYN
19,1/6/2013,MANHATTAN
23,4/25/2010,QUEENS
31,2/15/2021,QUEENS
25,2/2/2017,MANHATTAN
19,6/17/2016,QUEENS
41,12/8/2019,BROOKLYN
19,3/13/2017,BROOKLYN
24,11/21/2006,QUEENS
33,5/21/2005,BRONX
3,4/28/2011,RICHMOND / STATEN ISLAND
17,8/17/2015,QUEENS
19,7/24/2019,MANHATTAN
36,3/14/2013,BROOKLYN
16,7/20/2014,MANHATTAN
2,1/29/2018,RICHMOND / STATEN ISLAND
23,9/17/2010,BRONX
18,6/7/2019,QUEENS
15,9/29/2008,MANHATTAN
41,11/11/2013,BROOKLYN
38,7/2/2018,BROOKLYN
26,11/28/2007,BRONX
2,8/26/2011,RICHMOND / STATEN ISLAND
18,1/26/2017,BRONX
28,11/29/2013,MANHATTAN
44,3/4/2017,BROOKLYN
43,4/5/2005,MANHATTAN
28,8/16/2015,MANHATTAN
29,12/2/2013,BROOKLYN
30,11/13/2010,RICHMOND / STATEN ISLAND
19,8/30/2014,BRONX
7,2/9/2015,RICHMOND / STATEN ISLAND
41,5/16/2016,MANHATTAN
16,3/27/2013,QUEENS
16,11/25/2018,MANHATTAN
70,7/4/2015,BROOKLYN
25,11/6/2019,BRONX
28,6/16/2010,BROOKLYN
26,8/1/2005,BRONX
37,11/3/2010,BROOKLYN
22,6/26/2008,QUEENS
10,1/21/2008,RICHMOND / STATEN ISLAND
30,3/23/2019,BROOKLYN
3,1/27/2014,RICHMOND / STATEN ISLAND
37,11/13/2016,BROOKLYN
30,5/27/2017,QUEENS
16,5/9/2020,QUEENS
33,11/18/2008,BRONX
17,8/10/2019,QUEENS
13,1/12/2014,BRONX
23,8/4/2017,MANHATTAN
22,6/12/2021,BRONX
5,5/9/2020,RICHMOND / STATEN ISLAND
18,3/6/2011,QUEENS
8,7/13/2009,RICHMOND / STATEN ISLAND
38,2/11/2006,BROOKLYN
29,8/9/2012,BRONX
4,9/5/2011,RICHMOND / STATEN ISLAND
41,9/19/2007,BROOKLYN
54,3/23/2007,BROOKLYN
30,11/3/2017,MANHATTAN
22,7/31/2007,BRONX
6,8/12/2015,RICHMOND / STATEN ISLAND
41,12/23/2010,BROOKLYN
16,4/13/2021,BRONX
29,9/6/2011,QUEENS
28,12/31/2015,QUEENS
7,5/27/2012,RICHMOND / STATEN ISLAND
16,4/6/2012,RICHMOND / STATEN ISLAND
23,3/8/2016,BRONX
28,10/4/2015,BRONX
27,5/9/2020,BROOKLYN
3,12/4/2016,RICHMOND / STATEN ISLAND
30,12/12/2010,BRONX
17,11/8/2006,QUEENS
19,11/18/2019,BRONX
33,12/28/2018,QUEENS
53,4/5/2006,BROOKLYN
18,5/7/2019,BRONX
50,3/22/2015,BROOKLYN
3,7/15/2005,RICHMOND / STATEN ISLAND
22,9/17/2015,BROOKLYN
2,1/9/2015,RICHMOND / STATEN ISLAND
15,8/22/2009,BRONX
16,5/9/2020,BRONX
37,5/7/2014,BROOKLYN
9,6/6/2015,RICHMOND / STATEN ISLAND
20,11/10/2011,BRONX
22,11/2/2018,BRONX
13,2/19/2013,QUEENS
44,9/18/2018,MANHATTAN
7,7/30/2011,RICHMOND / STATEN ISLAND
6,6/30/2018,RICHMOND / STATEN ISLAND
33,12/24/2015,BRONX
13,2/3/2018,QUEENS
35,7/24/2016,MANHATTAN
38,10/29/2005,QUEENS
4,5/9/2021,RICHMOND / STATEN ISLAND
21,1/13/2019,BRONX
33,7/30/2009,MANHATTAN
11,11/2/2009,RICHMOND / STATEN ISLAND
9,2/24/2005,RICHMOND / STATEN ISLAND
4,3/15/2016,RICHMOND / STATEN ISLAND
6,9/9/2017,RICHMOND / STATEN ISLAND
22,9/12/2012,MANHATTAN
26,10/16/2008,QUEENS
17,6/20/2015,QUEENS
50,12/25/2009,MANHATTAN
4,5/10/2020,RICHMOND / STATEN ISLAND
8,5/2/2011,RICHMOND / STATEN ISLAND
27,10/13/2009,BROOKLYN
18,10/27/2010,MANHATTAN
16,5/28/2019,BRONX
15,2/22/2018,RICHMOND / STATEN ISLAND
37,9/21/2008,BRONX
3,4/12/2019,RICHMOND / STATEN ISLAND
30,3/29/2010,MANHATTAN
30,4/16/2012,MANHATTAN
20,8/21/2018,BROOKLYN
46,1/22/2011,BROOKLYN
9,2/20/2012,RICHMOND / STATEN ISLAND
26,1/7/2012,QUEENS
31,6/6/2018,BROOKLYN
25,1/8/2013,MANHATTAN
16,9/26/2018,QUEENS
16,7/31/2008,BRONX
25,5/19/2010,QUEENS
7,10/8/2010,RICHMOND / STATEN ISLAND
34,8/28/2010,BRONX
5,9/26/2015,RICHMOND / STATEN ISLAND
41,5/10/2020,BRONX
9,2/17/2019,RICHMOND / STATEN ISLAND
33,12/23/2017,MANHATTAN
27,2/13/2007,QUEENS
21,2/2/2018,MANHATTAN
30,5/20/2009,BRONX
19,6/23/2018,BRONX
8,6/10/2011,RICHMOND / STATEN ISLAND
23,6/19/2016,BRONX
23,9/16/2009,QUEENS
49,10/29/2005,BROOKLYN
26,1/12/2008,BROOKLYN
22,11/1/2007,BRONX
31,12/9/2016,MANHATTAN
37,6/13/2008,QUEENS
20,10/10/2012,QUEENS
7,6/6/2017,RICHMOND / STATEN ISLAND
45,4/24/2011,BROOKLYN
22,5/4/2006,BRONX
34,3/20/2010,MANHATTAN
35,3/27/2014,BRONX
21,7/6/2017,MANHATTAN
37,4/1/2008,BROOKLYN
31,6/4/2006,MANHATTAN
37,2/14/2006,QUEENS
25,11/22/2009,QUEENS
11,7/23/2019,BRONX
26,5/10/2020,QUEENS
25,3/6/2019,QUEENS
8,10/15/2006,RICHMOND / STATEN ISLAND
18,7/13/2021,BROOKLYN
31,5/11/2014,QUEENS
32,3/10/2006,MANHATTAN
30,3/15/2013,MANHATTAN
35,6/2/2005,BROOKLYN
12,6/26/2019,RICHMOND / STATEN ISLAND
15,5/10/2020,MANHATTAN
16,2/17/2021,QUEENS
2,5/8/2014,RICHMOND / STATEN ISLAND
25,1/24/2005,BRONX
19,7/20/2013,BRONX
38,8/28/2014,BROOKLYN
6,3/7/2010,RICHMOND / STATEN ISLAND
8,9/26/2019,RICHMOND / STATEN ISLAND
44,5/10/2020,BROOKLYN
34,6/24/2009,BROOKLYN
6,10/27/2015,RICHMOND / STATEN ISLAND
34,12/25/2014,QUEENS
30,11/4/2012,BRONX
26,12/21/2010,QUEENS
27,7/1/2011,MANHATTAN
26,5/25/2018,QUEENS
13,1/29/2008,QUEENS
16,3/25/2016,BRONX
22,8/21/2009,MANHATTAN
22,6/19/2021,MANHATTAN
33,3/9/2008,BRONX
34,2/21/2019,BRONX
6,12/16/2017,RICHMOND / STATEN ISLAND
9,9/13/2010,QUEENS
16,5/11/2020,BRONX
24,2/2/2013,BRONX
31,12/14/2006,BROOKLYN
33,1/13/2018,MANHATTAN
34,4/17/2008,QUEENS
22,3/4/2011,QUEENS
34,1/23/2016,MANHATTAN
22,12/29/2019,QUEENS
7,9/18/2018,RICHMOND / STATEN ISLAND
30,5/15/2016,MANHATTAN
12,6/25/2021,MANHATTAN
29,6/30/2009,MANHATTAN
35,9/18/2013,BROOKLYN
2,10/2/2011,RICHMOND / STATEN ISLAND
17,12/21/2018,QUEENS
29,6/21/2007,MANHATTAN
21,7/17/2015,QUEENS
43,2/24/2017,BROOKLYN
28,2/18/2016,MANHATTAN
44,1/7/2008,BROOKLYN
27,12/8/2019,QUEENS
19,5/15/2012,MANHATTAN
23,4/20/2017,BRONX
23,6/27/2017,QUEENS
30,10/19/2006,MANHATTAN
4,10/11/2018,RICHMOND / STATEN ISLAND
26,4/25/2007,QUEENS
23,7/14/2011,MANHATTAN
8,5/11/2020,RICHMOND / STATEN ISLAND
2,7/30/2018,RICHMOND / STATEN ISLAND
45,4/26/2015,BROOKLYN
24,7/24/2019,QUEENS
58,5/11/2020,BROOKLYN
3,1/2/2018,RICHMOND / STATEN ISLAND
25,12/7/2015,BRONX
4,11/22/2019,RICHMOND / STATEN ISLAND
20,9/15/2014,RICHMOND / STATEN ISLAND
32,7/15/2009,BROOKLYN
23,6/10/2012,BRONX
19,1/19/2017,BRONX
41,2/16/2014,MANHATTAN
2,2/17/2009,RICHMOND / STATEN ISLAND
61,9/30/2005,BROOKLYN
81,2/20/2019,BROOKLYN
16,10/9/2012,BROOKLYN
25,10/12/2007,BRONX
39,5/12/2006,BROOKLYN
38,12/10/2005,MANHATTAN
32,5/17/2006,MANHATTAN
18,9/11/2009,MANHATTAN
17,9/6/2013,QUEENS
32,7/1/2016,BROOKLYN
2,8/9/2011,RICHMOND / STATEN ISLAND
42,3/6/2005,BRONX
3,12/10/2007,RICHMOND / STATEN ISLAND
33,2/23/2014,BROOKLYN
15,5/11/2020,MANHATTAN
30,10/15/2015,MANHATTAN
28,3/27/2017,QUEENS
29,8/17/2012,BROOKLYN
14,7/6/2015,QUEENS
28,11/8/2008,BRONX
6,8/16/2016,RICHMOND / STATEN ISLAND
21,7/29/2014,MANHATTAN
181,3/30/2018,BROOKLYN
20,5/11/2020,QUEENS
27,2/14/2019,QUEENS
34,9/26/2009,BRONX
30,6/7/2008,MANHATTAN
23,11/6/2016,QUEENS
22,9/29/2009,QUEENS
38,11/27/2005,BRONX
12,6/3/2016,QUEENS
33,1/19/2005,BROOKLYN
6,6/15/2011,RICHMOND / STATEN ISLAND
7,6/22/2021,RICHMOND / STATEN ISLAND
21,3/20/2009,BRONX
20,5/24/2013,BRONX
36,5/17/2015,BROOKLYN
43,5/12/2020,BROOKLYN
51,5/4/2015,BRONX
19,6/14/2011,MANHATTAN
25,7/9/2017,BRONX
21,6/1/2017,QUEENS
21,7/28/2019,BRONX
5,6/20/2016,RICHMOND / STATEN ISLAND
39,2/10/2007,MANHATTAN
32,5/21/2018,BROOKLYN
34,5/25/2006,MANHATTAN
33,7/21/2016,QUEENS
27,9/24/2015,QUEENS
24,8/21/2010,BRONX
30,10/8/2009,MANHATTAN
32,12/21/2011,BROOKLYN
34,8/13/2014,MANHATTAN
2,10/10/2007,RICHMOND / STATEN ISLAND
33,6/9/2010,MANHATTAN
7,7/16/2008,RICHMOND / STATEN ISLAND
31,12/28/2017,QUEENS
6,5/12/2020,RICHMOND / STATEN ISLAND
29,5/15/2005,QUEENS
18,5/16/2014,QUEENS
44,12/21/2009,BRONX
22,12/23/2019,QUEENS
23,10/23/2012,MANHATTAN
21,9/13/2015,QUEENS
28,10/7/2012,BRONX
20,2/14/2012,MANHATTAN
36,3/1/2005,BRONX
38,8/24/2014,BROOKLYN
28,5/9/2013,MANHATTAN
35,7/11/2010,QUEENS
16,8/3/2016,BRONX
54,2/8/2013,MANHATTAN
47,1/7/2014,MANHATTAN
18,6/20/2009,BROOKLYN
58,2/22/2008,MANHATTAN
6,4/24/2019,RICHMOND / STATEN ISLAND
21,4/30/2016,MANHATTAN
28,7/22/2009,QUEENS
24,3/5/2012,BROOKLYN
24,5/26/2008,BRONX
7,5/15/2018,RICHMOND / STATEN ISLAND
4,8/11/2015,RICHMOND / STATEN ISLAND
33,6/4/2017,BRONX
24,9/22/2007,BRONX
5,2/5/2007,RICHMOND / STATEN ISLAND
56,7/25/2005,BROOKLYN
34,9/6/2012,BROOKLYN
21,5/22/2016,QUEENS
25,4/16/2009,BRONX
23,3/5/2018,BRONX
9,1/3/2016,RICHMOND / STATEN ISLAND
6,11/21/2014,RICHMOND / STATEN ISLAND
30,5/31/2008,BRONX
28,7/5/2013,MANHATTAN
33,11/2/2019,BRONX
19,5/28/2010,QUEENS
25,3/5/2013,QUEENS
15,11/8/2018,BRONX
36,11/2/2006,BROOKLYN
21,5/3/2019,MANHATTAN
21,7/16/2019,MANHATTAN
25,6/17/2021,MANHATTAN
23,5/22/2021,MANHATTAN
37,8/1/2008,BROOKLYN
14,2/9/2008,QUEENS
32,3/2/2009,BROOKLYN
30,7/19/2009,MANHATTAN
27,8/29/2019,BROOKLYN
31,11/2/2010,MANHATTAN
24,10/11/2005,MANHATTAN
18,7/29/2021,MANHATTAN
38,12/25/2017,BRONX
4,12/14/2013,RICHMOND / STATEN ISLAND
32,1/13/2010,QUEENS
28,5/27/2006,MANHATTAN
18,9/4/2017,QUEENS
6,4/27/2018,RICHMOND / STATEN ISLAND
35,2/9/2006,MANHATTAN
24,2/4/2011,QUEENS
21,4/16/2013,BRONX
27,1/30/2009,BRONX
40,3/28/2007,QUEENS
28,9/8/2012,BROOKLYN
82,2/20/2007,BROOKLYN
49,3/30/2011,BROOKLYN
16,5/12/2011,MANHATTAN
34,4/13/2018,BRONX
28,12/8/2007,QUEENS
23,11/6/2019,BROOKLYN
19,3/18/2015,QUEENS
40,12/6/2006,BROOKLYN
24,5/12/2020,BRONX
10,11/6/2012,RICHMOND / STATEN ISLAND
43,2/22/2005,MANHATTAN
23,3/9/2018,BRONX
44,4/18/2015,BROOKLYN
32,9/11/2010,BRONX
24,5/12/2020,QUEENS
17,2/4/2006,QUEENS
13,5/12/2020,MANHATTAN
57,2/11/2007,BROOKLYN
31,1/5/2016,BROOKLYN
38,4/23/2010,BROOKLYN
19,1/13/2005,QUEENS
12,6/17/2007,RICHMOND / STATEN ISLAND
45,12/19/2016,QUEENS
16,8/5/2014,BRONX
27,10/16/2016,BRONX
32,10/21/2013,QUEENS
6,8/15/2011,RICHMOND / STATEN ISLAND
2,7/12/2017,RICHMOND / STATEN ISLAND
26,4/27/2007,QUEENS
35,12/11/2006,MANHATTAN
3,3/27/2019,RICHMOND / STATEN ISLAND
23,6/26/2018,BRONX
23,7/4/2015,MANHATTAN
23,6/19/2014,QUEENS
30,10/29/2007,QUEENS
26,7/23/2005,BRONX
31,7/14/2018,BROOKLYN
37,3/4/2006,BRONX
28,12/18/2005,QUEENS
18,5/23/2005,QUEENS
29,1/31/2019,MANHATTAN
4,7/30/2016,RICHMOND / STATEN ISLAND
23,4/15/2013,QUEENS
21,1/8/2007,QUEENS
30,4/1/2018,MANHATTAN
31,4/8/2013,BRONX
53,5/6/2015,BROOKLYN
26,1/22/2014,QUEENS
3,8/21/2009,RICHMOND / STATEN ISLAND
4,9/22/2016,RICHMOND / STATEN ISLAND
17,9/1/2019,MANHATTAN
27,10/21/2017,QUEENS
37,6/21/2013,BROOKLYN
21,7/22/2018,BROOKLYN
8,7/5/2013,RICHMOND / STATEN ISLAND
16,1/30/2018,QUEENS
4,1/5/2014,RICHMOND / STATEN ISLAND
30,3/1/2011,MANHATTAN
33,6/4/2008,BROOKLYN
24,6/30/2011,BRONX
29,1/1/2006,MANHATTAN
35,5/2/2007,MANHATTAN
15,6/18/2013,MANHATTAN
33,3/2/2008,BRONX
40,6/3/2008,MANHATTAN
43,3/25/2008,BROOKLYN
25,5/15/2018,BRONX
6,8/17/2008,RICHMOND / STATEN ISLAND
18,4/7/2021,MANHATTAN
14,7/20/2017,BRONX
28,5/13/2020,MANHATTAN
17,10/30/2008,QUEENS
15,9/12/2015,BRONX
19,6/29/2019,BRONX
30,1/3/2012,MANHATTAN
46,11/28/2005,BROOKLYN
8,11/12/2008,RICHMOND / STATEN ISLAND
26,4/9/2014,MANHATTAN
11,11/9/2012,RICHMOND / STATEN ISLAND
17,12/7/2011,QUEENS
19,12/6/2005,BRONX
20,6/21/2015,QUEENS
23,6/14/2009,BROOKLYN
20,3/21/2019,QUEENS
26,11/30/2015,BRONX
36,12/31/2013,BROOKLYN
25,2/8/2009,MANHATTAN
39,10/3/2006,BROOKLYN
22,5/13/2020,QUEENS
20,6/11/2015,QUEENS
37,6/13/2005,QUEENS
19,4/12/2017,BROOKLYN
27,7/19/2016,BROOKLYN
16,7/30/2019,QUEENS
26,10/3/2010,MANHATTAN
20,3/23/2019,BRONX
38,4/4/2006,BRONX
35,8/16/2005,MANHATTAN
22,9/28/2018,MANHATTAN
15,4/21/2008,RICHMOND / STATEN ISLAND
31,10/18/2007,BROOKLYN
2,1/29/2014,RICHMOND / STATEN ISLAND
43,2/17/2021,BROOKLYN
3,1/28/2021,RICHMOND / STATEN ISLAND
22,11/25/2008,MANHATTAN
28,10/6/2008,MANHATTAN
32,9/8/2019,BROOKLYN
16,4/26/2010,QUEENS
25,5/13/2020,BROOKLYN
23,7/18/2014,BRONX
17,5/17/2013,MANHATTAN
35,9/7/2012,BROOKLYN
37,9/29/2017,BROOKLYN
27,1/12/2021,BRONX
25,5/13/2020,BRONX
31,2/21/2018,BRONX
11,3/29/2007,RICHMOND / STATEN ISLAND
17,6/11/2013,BRONX
9,10/5/2005,RICHMOND / STATEN ISLAND
15,12/3/2014,MANHATTAN
15,6/22/2013,BRONX
5,10/15/2012,RICHMOND / STATEN ISLAND
38,12/30/2009,MANHATTAN
30,1/10/2012,MANHATTAN
10,4/3/2021,RICHMOND / STATEN ISLAND
24,1/27/2015,BRONX
2,12/10/2017,RICHMOND / STATEN ISLAND
27,8/3/2018,BROOKLYN
40,2/20/2006,MANHATTAN
45,2/19/2019,BROOKLYN
17,8/29/2018,QUEENS
41,7/13/2017,BROOKLYN
18,5/7/2009,BRONX
22,4/6/2011,MANHATTAN
29,9/19/2008,BROOKLYN
6,5/25/2014,RICHMOND / STATEN ISLAND
5,7/21/2021,RICHMOND / STATEN ISLAND
26,9/4/2014,BRONX
20,1/30/2010,BRONX
54,3/18/2017,QUEENS
6,1/15/2021,RICHMOND / STATEN ISLAND
20,9/7/2019,QUEENS
29,4/26/2013,QUEENS
23,7/29/2016,QUEENS
66,7/4/2017,BROOKLYN
15,5/27/2016,BRONX
26,3/6/2017,QUEENS
20,9/15/2014,BRONX
23,9/27/2015,QUEENS
34,4/29/2007,BRONX
16,1/19/2019,QUEENS
38,7/6/2016,QUEENS
41,1/1/2018,MANHATTAN
28,7/30/2021,BROOKLYN
6,12/19/2017,RICHMOND / STATEN ISLAND
8,1/13/2018,RICHMOND / STATEN ISLAND
36,3/8/2011,BROOKLYN
38,1/27/2007,BROOKLYN
35,11/4/2005,QUEENS
5,9/25/2005,RICHMOND / STATEN ISLAND
28,7/17/2007,QUEENS
86,2/27/2010,BROOKLYN
25,4/27/2006,BROOKLYN
25,1/28/2013,MANHATTAN
6,10/17/2012,RICHMOND / STATEN ISLAND
9,11/3/2005,RICHMOND / STATEN ISLAND
9,10/5/2007,RICHMOND / STATEN ISLAND
18,8/12/2012,BRONX
14,6/6/2010,BRONX
34,4/8/2010,BROOKLYN
7,7/5/2012,RICHMOND / STATEN ISLAND
28,8/11/2008,QUEENS
4,12/21/2015,RICHMOND / STATEN ISLAND
18,1/14/2014,QUEENS
14,7/29/2021,QUEENS
23,5/20/2011,MANHATTAN
14,8/28/2012,BRONX
38,5/25/2007,MANHATTAN
50,9/15/2010,BROOKLYN
25,7/31/2018,BRONX
13,12/2/2018,BRONX
3,5/18/2010,RICHMOND / STATEN ISLAND
26,4/10/2007,BRONX
48,1/5/2011,BROOKLYN
1,5/13/2014,RICHMOND / STATEN ISLAND
10,6/11/2017,RICHMOND / STATEN ISLAND
11,8/8/2010,RICHMOND / STATEN ISLAND
35,2/16/2008,QUEENS
24,7/30/2012,MANHATTAN
25,6/8/2015,BROOKLYN
18,1/30/2017,BRONX
24,7/23/2008,BRONX
15,9/20/2006,BRONX
87,1/29/2015,BROOKLYN
26,7/8/2017,MANHATTAN
6,5/13/2020,RICHMOND / STATEN ISLAND
29,7/3/2009,MANHATTAN
27,8/11/2017,QUEENS
25,10/15/2018,QUEENS
11,7/31/2019,BRONX
264,4/22/2005,BROOKLYN
24,2/9/2012,BRONX
23,7/10/2007,QUEENS
18,12/11/2014,MANHATTAN
20,6/13/2019,MANHATTAN
21,6/28/2015,MANHATTAN
36,4/19/2009,BRONX
21,4/18/2019,QUEENS
8,3/25/2011,RICHMOND / STATEN ISLAND
24,3/8/2014,BRONX
10,11/22/2005,RICHMOND / STATEN ISLAND
6,12/29/2009,RICHMOND / STATEN ISLAND
27,4/25/2018,MANHATTAN
10,6/14/2021,QUEENS
17,4/25/2021,BRONX
33,1/31/2018,BROOKLYN
9,8/31/2019,RICHMOND / STATEN ISLAND
37,6/26/2007,BROOKLYN
28,10/20/2010,BRONX
9,4/29/2011,RICHMOND / STATEN ISLAND
7,2/6/2005,RICHMOND / STATEN ISLAND
6,12/13/2008,RICHMOND / STATEN ISLAND
24,5/14/2020,QUEENS
39,5/10/2006,BROOKLYN
25,5/18/2011,MANHATTAN
23,4/6/2021,MANHATTAN
28,7/8/2007,MANHATTAN
33,5/14/2020,BRONX
31,6/22/2013,BROOKLYN
30,9/7/2014,BRONX
